forecast_date,target,target_end_date,location,type,quantile,value
2021-07-18,4 wk ahead inc case,2021-08-14,13,quantile,0.025,2421.9315600000004
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.025,21806.325000000008
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.050,59.9915675
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.050,21854.95100000001
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.100,73.53444900000001
2021-07-18,4 wk ahead inc case,2021-08-14,13,quantile,0.100,3594.41644
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.100,21882.119000000006
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.150,82.3426245
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.150,21900.474000000006
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.200,91.3085085
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.200,21919.134000000005
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.250,102.68316600000001
2021-07-18,4 wk ahead inc case,2021-08-14,13,quantile,0.250,5169.20788
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.250,21930.000000000007
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.300,108.76732450000002
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.300,21945.384000000005
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.350,116.634529
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.350,21975.623000000007
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.400,125.682097
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.400,21991.414000000008
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.450,134.224842
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.450,22015.695000000007
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.500,141.250828
2021-07-18,4 wk ahead inc case,2021-08-14,13,quantile,0.500,7624.04385
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.500,22064.819000000007
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.550,149.979618
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.550,22089.11500000001
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.600,157.999986
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.600,22112.532000000007
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.650,164.18295799999999
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.650,22136.31800000001
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.700,174.792699
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.700,22153.70500000001
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.750,194.70034500000003
2021-07-18,4 wk ahead inc case,2021-08-14,13,quantile,0.750,13695.948600000002
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.750,22157.70700000001
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.800,219.296215
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.800,22235.286000000007
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.850,235.29119100000003
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.850,22302.949000000008
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.900,278.985109
2021-07-18,4 wk ahead inc case,2021-08-14,13,quantile,0.900,18261.4869
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.900,22422.644000000008
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.950,388.26795699999997
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.950,22583.984000000008
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.975,441.14893
2021-07-18,4 wk ahead inc case,2021-08-14,13,quantile,0.975,35189.7325
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.975,22635.391000000007
2021-07-18,4 wk ahead inc death,2021-08-14,13,quantile,0.990,461.0997999999999
2021-07-18,4 wk ahead cum death,2021-08-14,13,quantile,0.990,22743.994000000006
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.010,1.33359074
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.010,530.3272000000001
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.025,1.4256647999999998
2021-07-18,4 wk ahead inc case,2021-08-14,15,quantile,0.025,238.26175999999998
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.025,530.9546
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.050,1.7708227699999999
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.050,532.17183
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.100,2.11705612
2021-07-18,4 wk ahead inc case,2021-08-14,15,quantile,0.100,380.88665199999997
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.100,532.5973
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.150,2.4758650699999993
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.150,533.11197
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.200,2.6880060300000004
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.200,534.45206
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.250,3.04165608
2021-07-18,4 wk ahead inc case,2021-08-14,15,quantile,0.250,539.485855
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.250,534.81303
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.300,3.23370912
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.300,535.2433599999999
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.350,3.4416711
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.350,535.5869399999999
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.400,3.6864376599999997
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.400,536.34713
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.450,3.8865371
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.450,537.0018299999999
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.500,4.11717371
2021-07-18,4 wk ahead inc case,2021-08-14,15,quantile,0.500,823.7961300000001
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.500,537.7883300000001
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.550,4.307305380000001
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.550,538.7734
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.600,4.59095287
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.600,539.2665
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.650,4.93553565
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.650,540.1314000000001
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.700,5.34877135
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.700,540.8523
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.750,5.9040118
2021-07-18,4 wk ahead inc case,2021-08-14,15,quantile,0.750,1485.98004
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.750,541.8009599999999
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.800,6.8179060499999995
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.800,543.5707000000001
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.850,7.184794309999999
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.850,544.6183
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.900,7.965702199999999
2021-07-18,4 wk ahead inc case,2021-08-14,15,quantile,0.900,1997.8011000000001
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.900,546.69287
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.950,10.8565006
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.950,553.6201
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.975,13.521145500000001
2021-07-18,4 wk ahead inc case,2021-08-14,15,quantile,0.975,3483.88043
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.975,558.9236
2021-07-18,4 wk ahead inc death,2021-08-14,15,quantile,0.990,16.1709606
2021-07-18,4 wk ahead cum death,2021-08-14,15,quantile,0.990,562.4993900000001
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.010,2.8002401900000002
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.010,2185.8286000000003
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.025,2.92125474
2021-07-18,4 wk ahead inc case,2021-08-14,16,quantile,0.025,199.958322
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.025,2189.7605
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.050,3.0415358400000003
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.050,2190.1007999999997
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.100,3.41130566
2021-07-18,4 wk ahead inc case,2021-08-14,16,quantile,0.100,315.562191
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.100,2191.6897000000004
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.150,3.91784658
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.150,2192.6587000000004
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.200,4.20105711
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.200,2194.4263
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.250,4.65218766
2021-07-18,4 wk ahead inc case,2021-08-14,16,quantile,0.250,437.25519099999997
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.250,2196.091
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.300,5.22204635
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.300,2196.9592
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.350,5.69557233
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.350,2198.9998
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.400,6.123366409999999
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.400,2199.653
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.450,6.462093680000001
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.450,2200.1924
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.500,6.85022249
2021-07-18,4 wk ahead inc case,2021-08-14,16,quantile,0.500,657.099945
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.500,2201.3583999999996
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.550,7.3811127999999995
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.550,2203.323
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.600,7.760466400000001
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.600,2204.1909
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.650,8.0113748
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.650,2205.2875
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.700,8.6773279
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.700,2206.3498000000004
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.750,9.4035019
2021-07-18,4 wk ahead inc case,2021-08-14,16,quantile,0.750,1189.28309
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.750,2208.5396
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.800,9.9991289
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.800,2212.8916
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.850,11.242178500000001
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.850,2215.8753
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.900,13.0991517
2021-07-18,4 wk ahead inc case,2021-08-14,16,quantile,0.900,1572.6743999999999
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.900,2219.7541
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.950,16.3121154
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.950,2222.4456999999998
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.975,18.0406081
2021-07-18,4 wk ahead inc case,2021-08-14,16,quantile,0.975,2803.4578899999997
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.975,2230.3976000000002
2021-07-18,4 wk ahead inc death,2021-08-14,16,quantile,0.990,22.155732699999998
2021-07-18,4 wk ahead cum death,2021-08-14,16,quantile,0.990,2234.2976
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.010,16.65559
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.010,25900.793
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.025,19.3801367
2021-07-18,4 wk ahead inc case,2021-08-14,17,quantile,0.025,1106.59724
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.025,25906.745000000003
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.050,23.066142900000003
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.050,25914.198
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.100,27.5657555
2021-07-18,4 wk ahead inc case,2021-08-14,17,quantile,0.100,1669.86893
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.100,25930.082000000002
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.150,30.5320849
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.150,25943.759
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.200,33.0919672
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.200,25956.756
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.250,36.1915634
2021-07-18,4 wk ahead inc case,2021-08-14,17,quantile,0.250,2312.7295400000003
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.250,25970.751999999997
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.300,38.096122300000005
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.300,25979.095
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.350,39.8595844
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.350,25987.791
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.400,43.0910923
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.400,26001.784
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.450,45.6561674
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.450,26006.634
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.500,49.996721300000004
2021-07-18,4 wk ahead inc case,2021-08-14,17,quantile,0.500,3452.2407000000003
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.500,26015.213
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.550,54.14269590000001
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.550,26027.444
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.600,59.650862000000004
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.600,26042.59
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.650,64.4017365
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.650,26052.763000000003
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.700,69.862014
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.700,26067.292999999998
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.750,74.36463499999999
2021-07-18,4 wk ahead inc case,2021-08-14,17,quantile,0.750,6111.27107
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.750,26094.281
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.800,82.894877
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.800,26112.049
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.850,94.324294
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.850,26161.767
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.900,123.773503
2021-07-18,4 wk ahead inc case,2021-08-14,17,quantile,0.900,8121.4835
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.900,26168.486999999997
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.950,143.498689
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.950,26239.305
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.975,152.503383
2021-07-18,4 wk ahead inc case,2021-08-14,17,quantile,0.975,14210.737700000001
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.975,26323.485
2021-07-18,4 wk ahead inc death,2021-08-14,17,quantile,0.990,198.038036
2021-07-18,4 wk ahead cum death,2021-08-14,17,quantile,0.990,26397.345
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.010,11.2435972
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.010,13997.789
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.025,12.6795646
2021-07-18,4 wk ahead inc case,2021-08-14,18,quantile,0.025,697.99953
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.025,14005.423000000003
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.050,14.705770099999999
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.050,14016.967000000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.100,15.7856519
2021-07-18,4 wk ahead inc case,2021-08-14,18,quantile,0.100,971.06637
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.100,14025.822000000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.150,17.7999755
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.150,14035.727
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.200,18.7719548
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.200,14038.317000000003
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.250,19.9235489
2021-07-18,4 wk ahead inc case,2021-08-14,18,quantile,0.250,1378.8101
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.250,14045.297000000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.300,21.6074612
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.300,14048.176000000003
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.350,23.6060099
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.350,14052.797
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.400,24.766242699999996
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.400,14057.305000000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.450,26.841761299999998
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.450,14061.909000000001
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.500,28.926385699999997
2021-07-18,4 wk ahead inc case,2021-08-14,18,quantile,0.500,2075.79092
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.500,14066.829000000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.550,30.410858599999997
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.550,14071.065000000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.600,31.8132734
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.600,14077.515000000003
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.650,35.0081958
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.650,14083.717
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.700,36.5368428
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.700,14089.685000000003
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.750,38.9431009
2021-07-18,4 wk ahead inc case,2021-08-14,18,quantile,0.750,3623.1338
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.750,14099.764000000003
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.800,44.2824021
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.800,14112.118000000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.850,52.935199600000004
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.850,14125.390000000001
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.900,59.321954000000005
2021-07-18,4 wk ahead inc case,2021-08-14,18,quantile,0.900,5006.59426
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.900,14141.118500000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.950,78.66979099999999
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.950,14182.864000000001
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.975,87.13796500000001
2021-07-18,4 wk ahead inc case,2021-08-14,18,quantile,0.975,9524.1322
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.975,14194.134500000002
2021-07-18,4 wk ahead inc death,2021-08-14,18,quantile,0.990,90.364341
2021-07-18,4 wk ahead cum death,2021-08-14,18,quantile,0.990,14253.149000000003
2021-07-18,4 wk ahead inc death,2021-08-14,19,quantile,0.010,0.6433870100000001
2021-07-18,4 wk ahead cum death,2021-08-14,19,quantile,0.010,6169.0599999999995
2021-07-18,4 wk ahead inc death,2021-08-14,19,quantile,0.025,0.750998726
2021-07-18,4 wk ahead inc case,2021-08-14,19,quantile,0.025,11.872261899999998
2021-07-18,4 wk ahead cum death,2021-08-14,19,quantile,0.025,6169.389
2021-07-18,4 wk ahead inc death,2021-08-14,19,quantile,0.050,0.8094002809999999
